replication,seed,variant,geometry,calibration,coverage,mean_width,low_coverage,high_coverage,width_ratio,coverage_imbalance,coverage_error,width_ratio_error_vs_oracle,winkler,ramp_coverage_diag,ramp_mean_width_diag,low_mean_width,high_mean_width,q,q_A,q_R,q_OA,q_OR,q_A_block,q_R_block,quantile_crossing_frac_diag,spearman_s_sigma_test_diag,spearman_s_sigma_d2_diag,d2_raw_coverage_diag,final_train_pinball,d1_val_pinball,elapsed_s
5,1005,C1-M2 Scaled Additive (block),M2,C1,1.0,10.343470814500884,1.0,1.0,1.239068873995354,0.0,0.09999999999999998,3.760931126004646,10.343470814500884,1.0,9.004940648053541,9.478204954772975,11.744148740807734,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.56286739994539
5,1005,C0-M3 Replacement,M3,C0,0.8879166666666667,4.25376992475333,0.924,0.897,1.399181932437106,0.027000000000000024,0.012083333333333335,3.6008180675628942,5.033990364694906,0.775,3.557500128135853,3.662101506086586,5.123946262067065,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.563410299946554
5,1005,C1-M3 Replacement (block),M3,C1,1.0,14.619970503186863,1.0,1.0,1.3991819324371058,0.0,0.09999999999999998,3.6008180675628942,14.619970503186863,1.0,12.226929960591528,12.586439075396576,17.61071814801528,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.563975500001106
5,1005,Oracle Additive (C0),OA,C0,0.9129166666666667,3.493770780658624,1.0,0.798,1.405119272902613,0.20199999999999996,0.012916666666666687,3.594880727097387,4.564958370825653,0.9825,3.485728731213412,2.9066160917078143,4.084142289387518,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.564518799947109
5,1005,Oracle Replacement (C0),OR,C0,0.9233333333333333,3.374228643415756,0.881,0.948,4.9999999999999964,0.06699999999999995,0.023333333333333317,3.552713678800501e-15,3.687840978002688,0.9675,3.3742286434157553,1.1247428811385856,5.623714405692924,1.0656203148749148,0.9886216977876617,2.746978267220445,1.0656203148749148,2.811857202846463,5.249146178615348,9.441211431289886,0.0,0.30774908978616045,0.3644081844813151,0.7433333333333333,0.2203524261713028,0.23392416536808014,9.565055299957749
6,1006,M0 Raw Quantile,M0,none,0.5195833333333333,1.2277817393032213,0.649,0.367,1.3288807717574609,0.28200000000000003,0.38041666666666674,3.671119228242539,6.709647755993744,0.5775,1.2468050480633974,1.0511290164738893,1.396825138628483,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,7.835752042331688,9.828364304516153,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,9.52636389998952
6,1006,M1 Standard CQR,M1,C0,0.9145833333333333,3.388307880606981,1.0,0.815,1.107637995105864,0.18500000000000005,0.014583333333333282,3.892362004894136,4.3250622586156044,0.95,3.4073311893671576,3.21165515777765,3.5573512799322433,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,7.835752042331688,9.828364304516153,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,9.526963799959049
6,1006,C0-M2 Scaled Additive,M2,C0,0.9079166666666667,3.4089954824207522,0.98,0.866,1.3920755966771383,0.11399999999999999,0.007916666666666683,3.607924403322862,4.276318149780998,0.8325,3.0955583045233515,2.902653179375092,4.040712656625374,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,7.835752042331688,9.828364304516153,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,9.527515599969774
6,1006,C1-M2 Scaled Additive (block),M2,C1,0.9991666666666666,13.316194646411084,1.0,0.999,1.4187464002652859,0.0010000000000000009,0.09916666666666663,3.581253599734714,13.32568934079378,0.9975,11.492702680959423,11.312383173366921,16.04940290563591,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,7.835752042331688,9.828364304516153,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,9.528079999960028
6,1006,C0-M3 Replacement,M3,C0,0.9004166666666666,4.260920054149182,0.917,0.93,1.4279519387174042,0.013000000000000012,0.0004166666666666208,3.5720480612825956,5.032757374383971,0.785,3.6114708384172136,3.616883701260639,5.16473609333051,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,7.835752042331688,9.828364304516153,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,9.528648099978454
