replication,seed,method,coverage,mean_width,median_width,low_coverage,high_coverage,low_mean_width,high_mean_width,width_ratio,coverage_error,coverage_imbalance,width_ratio_error_vs_oracle,winkler,ramp_coverage_diag,ramp_mean_width_diag,q,q_A,q_R,q_OA,q_OR,quantile_crossing_frac_diag,spearman_s_sigma_test_diag,spearman_s_sigma_d2_diag,d2_raw_coverage_diag,final_train_pinball,d1_val_pinball,elapsed_s
6,1006,M2 Scaled Additive CQR,0.9079166666666667,3.4089954824207522,3.697109651978857,0.98,0.866,2.902653179375092,4.040712656625374,1.3920755966771383,0.007916666666666683,0.11399999999999999,3.607924403322862,4.276318149780998,0.8325,3.0955583045233515,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,12.304590899992036
6,1006,M3 Replacement CQR,0.9004166666666666,4.260920054149182,4.839279325942943,0.917,0.93,3.616883701260639,5.16473609333051,1.4279519387174042,0.0004166666666666208,0.013000000000000012,3.5720480612825956,5.032757374383971,0.785,3.6114708384172136,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,12.305867199989734
6,1006,Oracle Additive CQR,0.9170833333333334,2.841959530143212,2.8473002737358417,0.946,0.885,1.58918828008722,4.087121456695134,2.5718295987375512,0.01708333333333334,0.06099999999999994,2.4281704012624488,3.4956282559350513,0.925,2.8609828389033876,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,12.306782300001942
6,1006,Oracle Replacement CQR,0.9108333333333334,3.7893398582121804,3.7893398582121813,0.81,0.984,1.263113286070727,6.315566430353637,5.000000000000001,0.010833333333333361,0.17399999999999993,8.881784197001252e-16,4.047043650309697,0.98,3.7893398582121813,1.0802630706518797,1.4138704703200156,2.7619434638007756,1.3451481590333256,3.157783215176818,0.0,0.3364822414779797,0.3352378196822171,0.5216666666666666,0.21012021601200104,0.19497479498386383,12.307534699997632
7,1007,M0 Raw Quantile,0.19416666666666665,0.5070704599423334,0.5247104149311781,0.25,0.112,0.6168286803513765,0.40229553224146364,0.652199784245272,0.7058333333333333,0.138,4.347800215754728,11.72211812863679,0.26,0.4946122281718999,1.5379485169490799,2.310224081573819,3.3266018000839885,2.218672952199916,3.3211627980024736,0.0,0.29584331600841857,0.28899592799015145,0.18041666666666667,0.31476709246635437,0.29822203516960144,14.836733200005256
7,1007,M1 Standard CQR,0.8929166666666667,3.5829674938404925,3.6006074488293383,1.0,0.754,3.6927257142495353,3.4781925661396227,0.9419038497004883,0.00708333333333333,0.246,4.058096150299511,4.892130142483308,0.9725,3.570509262070059,1.5379485169490799,2.310224081573819,3.3266018000839885,2.218672952199916,3.3211627980024736,0.0,0.29584331600841857,0.28899592799015145,0.18041666666666667,0.31476709246635437,0.29822203516960144,14.839681699988432
7,1007,M2 Scaled Additive CQR,0.8958333333333334,4.127506554365387,4.5586003905177215,0.929,0.901,3.7474523539539257,4.72395151366395,1.2605768045802432,0.004166666666666652,0.028000000000000025,3.7394231954197568,4.851295567262347,0.8,3.5865296571476346,1.5379485169490799,2.310224081573819,3.3266018000839885,2.218672952199916,3.3211627980024736,0.0,0.29584331600841857,0.28899592799015145,0.18041666666666667,0.31476709246635437,0.29822203516960144,14.84050729998853
7,1007,M3 Replacement CQR,0.90875,5.213238544631602,5.886376590841159,0.905,0.959,4.507934287005232,6.222958492125996,1.3804456977255788,0.008749999999999925,0.05399999999999994,3.6195543022744214,5.791155681423705,0.7925,4.452199319961544,1.5379485169490799,2.310224081573819,3.3266018000839885,2.218672952199916,3.3211627980024736,0.0,0.29584331600841857,0.28899592799015145,0.18041666666666667,0.31476709246635437,0.29822203516960144,14.841195899993181
7,1007,Oracle Additive CQR,0.9,3.1694780025822333,3.136594747254181,0.876,0.909,1.5042978612313431,4.839641436641297,3.2172095443117947,0.0,0.03300000000000003,1.7827904556882053,3.689185066650433,0.9375,3.1570197708117997,1.5379485169490799,2.310224081573819,3.3266018000839885,2.218672952199916,3.3211627980024736,0.0,0.29584331600841857,0.28899592799015145,0.18041666666666667,0.31476709246635437,0.29822203516960144,14.841890600015176
7,1007,Oracle Replacement CQR,0.8966666666666666,3.985395357602968,3.985395357602968,0.788,0.985,1.3284651192009898,6.642325596004948,4.999999999999999,0.0033333333333334103,0.19699999999999995,8.881784197001252e-16,4.2743504744596175,0.9475,3.985395357602968,1.5379485169490799,2.310224081573819,3.3266018000839885,2.218672952199916,3.3211627980024736,0.0,0.29584331600841857,0.28899592799015145,0.18041666666666667,0.31476709246635437,0.29822203516960144,14.843818800000008
8,1008,M0 Raw Quantile,0.72,1.6624927300959826,1.7423511445522308,0.999,0.42,1.750106508642435,1.5632142663896085,0.8932109324033086,0.18000000000000005,0.579,4.106789067596692,6.354857625618241,0.7725,1.6916544429957867,0.8847432944232523,1.010070579507464,2.7444190321562756,0.8979892723016408,2.4962727691051327,0.0,0.2906481720915147,0.3202465162410369,0.7220833333333333,0.19464245438575745,0.20074479281902313,13.805075600015698
8,1008,M1 Standard CQR,0.88875,3.4319793189424868,3.5118377333987354,1.0,0.751,3.5195930974889396,3.332700855236113,0.9468994747187778,0.011249999999999982,0.249,4.053100525281222,4.801243212813225,0.955,3.461141031842291,0.8847432944232523,1.010070579507464,2.7444190321562756,0.8979892723016408,2.4962727691051327,0.0,0.2906481720915147,0.3202465162410369,0.7220833333333333,0.19464245438575745,0.20074479281902313,13.805813500017393
8,1008,M2 Scaled Additive CQR,0.89375,3.2621477418927394,3.4544796065017382,1.0,0.78,3.1375648964067153,3.4723321398100424,1.106696516074207,0.006249999999999978,0.21999999999999997,3.893303483925793,4.411390328709267,0.9125,3.0481438608145424,0.8847432944232523,1.010070579507464,2.7444190321562756,0.8979892723016408,2.4962727691051327,0.0,0.2906481720915147,0.3202465162410369,0.7220833333333333,0.19464245438575745,0.20074479281902313,13.807415400020545
8,1008,M3 Replacement CQR,0.8991666666666667,4.346353362158045,4.968204331742642,0.94,0.918,3.769803103820642,5.1871815027021455,1.3759820764763577,0.0008333333333333526,0.02199999999999991,3.6240179235236423,5.0821979993768975,0.75,3.6856586566412988,0.8847432944232523,1.010070579507464,2.7444190321562756,0.8979892723016408,2.4962727691051327,0.0,0.2906481720915147,0.3202465162410369,0.7220833333333333,0.19464245438575745,0.20074479281902313,13.810003699996741
8,1008,Oracle Additive CQR,0.88875,2.7400798568579514,2.791975611331761,1.0,0.755,2.10930221756309,3.3591928109928886,1.5925611716626442,0.011249999999999982,0.245,3.407438828337356,4.099849850700181,0.945,2.7692415697577557,0.8847432944232523,1.010070579507464,2.7444190321562756,0.8979892723016408,2.4962727691051327,0.0,0.2906481720915147,0.3202465162410369,0.7220833333333333,0.19464245438575745,0.20074479281902313,13.812808500020765
8,1008,Oracle Replacement CQR,0.89375,2.995527322926159,2.995527322926159,0.853,0.925,0.9985091076420534,4.9925455382102655,4.999999999999998,0.006249999999999978,0.07200000000000006,1.7763568394002505e-15,3.478889620512488,0.9175,2.995527322926159,0.8847432944232523,1.010070579507464,2.7444190321562756,0.8979892723016408,2.4962727691051327,0.0,0.2906481720915147,0.3202465162410369,0.7220833333333333,0.19464245438575745,0.20074479281902313,13.815411400020821
9,1009,M0 Raw Quantile,0.7066666666666667,1.5312098154922327,1.5336093604564667,0.96,0.435,1.6119058934748174,1.4482411434054374,0.8984650712352912,0.19333333333333336,0.5249999999999999,4.101534928764709,5.394382769819325,0.7525,1.536891300752759,0.8520364821633621,1.048837107086858,2.6112353686038707,0.8903810163622683,2.9306726895389184,0.0,0.3127358581989513,0.2737269196048917,0.69125,0.1811254471540451,0.18209999799728394,15.012771999987308
9,1009,M1 Standard CQR,0.9125,3.2352827798189567,3.237682324783191,1.0,0.805,3.315978857801542,3.152314107732162,0.9506436086936066,0.012499999999999956,0.19499999999999995,4.049356391306393,4.225291522520253,0.9625,3.2409642650794837,0.8520364821633621,1.048837107086858,2.6112353686038707,0.8903810163622683,2.9306726895389184,0.0,0.3127358581989513,0.2737269196048917,0.69125,0.1811254471540451,0.18209999799728394,15.013352399982978
9,1009,M2 Scaled Additive CQR,0.90875,3.110266715223871,3.343499584294478,1.0,0.822,2.9736350634023583,3.3440365354357344,1.1245618457328694,0.008749999999999925,0.17800000000000005,3.8754381542671306,4.018228913181571,0.8975,2.8674212942479977,0.8520364821633621,1.048837107086858,2.6112353686038707,0.8903810163622683,2.9306726895389184,0.0,0.3127358581989513,0.2737269196048917,0.69125,0.1811254471540451,0.18209999799728394,15.01396039998508
9,1009,M3 Replacement CQR,0.9033333333333333,3.9312960971314737,4.466111333337027,0.941,0.919,3.3902265155840987,4.7198635001152685,1.3921970931497147,0.0033333333333332993,0.02199999999999991,3.607802906850285,4.619720377401819,0.77,3.3125515435404247,0.8520364821633621,1.048837107086858,2.6112353686038707,0.8903810163622683,2.9306726895389184,0.0,0.3127358581989513,0.2737269196048917,0.69125,0.1811254471540451,0.18209999799728394,15.01454050000757
9,1009,Oracle Additive CQR,0.9104166666666667,2.599667035126955,2.6063088278605777,0.994,0.814,1.9680583000197247,3.2290031761299742,1.6407050421715716,0.01041666666666663,0.18000000000000005,3.3592949578284284,3.555506305008799,0.9425,2.6053485203874813,0.8520364821633621,1.048837107086858,2.6112353686038707,0.8903810163622683,2.9306726895389184,0.0,0.3127358581989513,0.2737269196048917,0.69125,0.1811254471540451,0.18209999799728394,15.015116599999601
9,1009,Oracle Replacement CQR,0.9008333333333334,3.5168072274467024,3.5168072274467015,0.796,0.984,1.1722690758155672,5.861345379077837,5.000000000000001,0.0008333333333333526,0.18799999999999994,8.881784197001252e-16,3.8264709175924834,0.955,3.5168072274467015,0.8520364821633621,1.048837107086858,2.6112353686038707,0.8903810163622683,2.9306726895389184,0.0,0.3127358581989513,0.2737269196048917,0.69125,0.1811254471540451,0.18209999799728394,15.015664599981392
10,1010,M0 Raw Quantile,0.5954166666666667,1.1138725729907553,1.1428117379546165,0.953,0.219,1.2992697303295135,0.9187476353049279,0.7071261754646745,0.3045833333333333,0.734,4.2928738245353255,8.549939026687866,0.6425,1.138192023858428,1.2700832207065331,1.4648000976910736,2.5607198942947016,1.3233695306074291,2.571343474502311,0.0,0.3343915523195668,0.3121861035468836,0.6008333333333333,0.2389255166053772,0.25757327675819397,15.454036400013138
10,1010,M1 Standard CQR,0.885,3.6540390144038217,3.682978179367683,1.0,0.733,3.839436171742579,3.4589140767179933,0.9008911522412728,0.015000000000000013,0.267,4.099108847758727,5.096654534184987,0.9775,3.678358465271494,1.2700832207065331,1.4648000976910736,2.5607198942947016,1.3233695306074291,2.571343474502311,0.0,0.3343915523195668,0.3121861035468836,0.6008333333333333,0.2389255166053772,0.25757327675819397,15.455246900004568
10,1010,M2 Scaled Additive CQR,0.8866666666666667,3.377986001911797,3.646548819768034,0.999,0.766,3.224006403283527,3.6595856649647085,1.1351049617139595,0.013333333333333308,0.23299999999999998,3.8648950382860408,4.563125902729244,0.9075,3.0589358408501925,1.2700832207065331,1.4648000976910736,2.5607198942947016,1.3233695306074291,2.571343474502311,0.0,0.3343915523195668,0.3121861035468836,0.6008333333333333,0.2389255166053772,0.25757327675819397,15.4561816000205
10,1010,M3 Replacement CQR,0.8970833333333333,3.9580556483555425,4.420272791750081,0.946,0.88,3.364767313629306,4.791451393710582,1.4240067580014695,0.0029166666666666785,0.06599999999999995,3.5759932419985305,4.755749641797121,0.8175,3.357787121783536,1.2700832207065331,1.4648000976910736,2.5607198942947016,1.3233695306074291,2.571343474502311,0.0,0.3343915523195668,0.3121861035468836,0.6008333333333333,0.2389255166053772,0.25757327675819397,15.457287600002019
10,1010,Oracle Additive CQR,0.88875,2.70191600971967,2.741884343646964,0.999,0.751,1.828617542572485,3.5654866965197867,1.9498263652791428,0.011249999999999982,0.248,3.0501736347208572,4.040457520040947,0.9575,2.726235460587343,1.2700832207065331,1.4648000976910736,2.5607198942947016,1.3233695306074291,2.571343474502311,0.0,0.3343915523195668,0.3121861035468836,0.6008333333333333,0.2389255166053772,0.25757327675819397,15.458276799996383
10,1010,Oracle Replacement CQR,0.9029166666666667,3.085612169402773,3.085612169402773,0.86,0.92,1.0285373898009242,5.142686949004621,5.0,0.0029166666666666785,0.06000000000000005,0.0,3.495355928766415,0.9675,3.085612169402773,1.2700832207065331,1.4648000976910736,2.5607198942947016,1.3233695306074291,2.571343474502311,0.0,0.3343915523195668,0.3121861035468836,0.6008333333333333,0.2389255166053772,0.25757327675819397,15.459139100014
11,1011,M0 Raw Quantile,0.22583333333333333,0.6545190222592403,0.6941754072904587,0.301,0.136,0.8798687011897564,0.42517828349024056,0.48322923967555104,0.6741666666666667,0.16499999999999998,4.516770760324449,10.646653679126121,0.2625,0.6644966718554497,1.4433010309018068,2.3025434685163932,3.5981245880900072,2.049906927927815,3.653262427473519,0.0,0.3125179673494646,0.36385927459480466,0.23541666666666666,0.2997848093509674,0.2799106538295746,15.578666999994311
11,1011,M1 Standard CQR,0.8995833333333333,3.541121084062854,3.5807774690940724,1.0,0.774,3.7664707629933707,3.3117803452938546,0.8792794511596965,0.0004166666666667318,0.22599999999999998,4.120720548840303,4.649751629804107,0.9625,3.551098733659064,1.4433010309018068,2.3025434685163932,3.5981245880900072,2.049906927927815,3.653262427473519,0.0,0.3125179673494646,0.36385927459480466,0.23541666666666666,0.2997848093509674,0.2799106538295746,15.580053300014697
11,1011,M2 Scaled Additive CQR,0.9166666666666666,4.165892978675755,4.563361921976673,0.956,0.92,3.876999470525661,4.646710391439412,1.1985326350352559,0.016666666666666607,0.03599999999999992,3.8014673649647444,4.806020236795295,0.81,3.686083217141844,1.4433010309018068,2.3025434685163932,3.5981245880900072,2.049906927927815,3.653262427473519,0.0,0.3125179673494646,0.36385927459480466,0.23541666666666666,0.2997848093509674,0.2799106538295746,15.580600100016454
11,1011,M3 Replacement CQR,0.8945833333333333,5.487132444323362,6.229794385401483,0.88,0.966,4.683538036229634,6.596878054515308,1.4085244965419264,0.005416666666666736,0.08599999999999997,3.5914755034580734,6.1233248352908705,0.7525,4.721754439077818,1.4433010309018068,2.3025434685163932,3.5981245880900072,2.049906927927815,3.653262427473519,0.0,0.3125179673494646,0.36385927459480466,0.23541666666666666,0.2997848093509674,0.2799106538295746,15.581434199993964
11,1011,Oracle Additive CQR,0.9033333333333333,3.114407335772618,3.1068998915964166,0.88,0.914,1.6998314723608827,4.524992139345871,2.662023978801348,0.0033333333333332993,0.03400000000000003,2.337976021198652,3.6048223906407064,0.935,3.124384985368828,1.4433010309018068,2.3025434685163932,3.5981245880900072,2.049906927927815,3.653262427473519,0.0,0.3125179673494646,0.36385927459480466,0.23541666666666666,0.2997848093509674,0.2799106538295746,15.582077800005209
11,1011,Oracle Replacement CQR,0.8966666666666666,4.383914912968223,4.383914912968223,0.773,0.997,1.4613049709894073,7.30652485494704,5.000000000000003,0.0033333333333334103,0.22399999999999998,2.6645352591003757e-15,4.68737517037788,0.955,4.383914912968223,1.4433010309018068,2.3025434685163932,3.5981245880900072,2.049906927927815,3.653262427473519,0.0,0.3125179673494646,0.36385927459480466,0.23541666666666666,0.2997848093509674,0.2799106538295746,15.582651700009592
12,1012,M0 Raw Quantile,0.3566666666666667,0.7461192757574221,0.7161617241799831,0.447,0.252,0.6662171472832561,0.8167711555734277,1.2259833883053155,0.5433333333333333,0.195,3.7740166116946847,8.48592725052769,0.3925,0.769244897402823,1.1664465582574777,1.5906417106900177,2.7352945075769703,1.596174160402643,2.8318654333668944,0.0,0.28559208597161245,0.30501899523092035,0.35041666666666665,0.23438523709774017,0.23640865087509155,16.985932799987495
12,1012,M1 Standard CQR,0.885,3.0790123922723778,3.0490548406949385,1.0,0.753,2.999110263798211,3.1496642720883825,1.0501995575512795,0.015000000000000013,0.247,3.9498004424487205,4.359919907382113,0.9275,3.1021380139177785,1.1664465582574777,1.5906417106900177,2.7352945075769703,1.596174160402643,2.8318654333668944,0.0,0.28559208597161245,0.30501899523092035,0.35041666666666665,0.23438523709774017,0.23640865087509155,16.987168199993903
12,1012,M2 Scaled Additive CQR,0.89375,3.2282928478362614,3.5402274336227517,0.979,0.833,2.842857178155358,3.7575655271048176,1.3217567016655356,0.006249999999999978,0.14600000000000002,3.6782432983344644,4.140737177099159,0.8325,2.8687003238671287,1.1664465582574777,1.5906417106900177,2.7352945075769703,1.596174160402643,2.8318654333668944,0.0,0.28559208597161245,0.30501899523092035,0.35041666666666665,0.23438523709774017,0.23640865087509155,16.989259800000582
12,1012,M3 Replacement CQR,0.9075,4.2683878417941745,4.872280566432321,0.95,0.913,3.742987173921083,5.057039959598213,1.3510706087460493,0.007499999999999951,0.03699999999999992,3.648929391253951,4.928122739977156,0.7875,3.6102592169668046,1.1664465582574777,1.5906417106900177,2.7352945075769703,1.596174160402643,2.8318654333668944,0.0,0.28559208597161245,0.30501899523092035,0.35041666666666665,0.23438523709774017,0.23640865087509155,16.99055029998999
12,1012,Oracle Additive CQR,0.8879166666666667,2.6615282682405934,2.6535632175345745,0.895,0.872,1.3046868114443133,4.009119476378714,3.072859663493143,0.012083333333333335,0.02300000000000002,1.9271403365068571,3.3764186268643486,0.91,2.6846538898859946,1.1664465582574777,1.5906417106900177,2.7352945075769703,1.596174160402643,2.8318654333668944,0.0,0.28559208597161245,0.30501899523092035,0.35041666666666665,0.23438523709774017,0.23640865087509155,16.991534300002968
12,1012,Oracle Replacement CQR,0.8995833333333333,3.3982385200402736,3.398238520040273,0.804,0.977,1.1327461733467583,5.663730866733786,4.999999999999996,0.0004166666666667318,0.17299999999999993,4.440892098500626e-15,3.69382119276603,0.945,3.3982385200402736,1.1664465582574777,1.5906417106900177,2.7352945075769703,1.596174160402643,2.8318654333668944,0.0,0.28559208597161245,0.30501899523092035,0.35041666666666665,0.23438523709774017,0.23640865087509155,16.99267300000065
13,1013,M0 Raw Quantile,0.635,1.741036985789736,1.7452996373176575,0.809,0.454,1.9036236695051194,1.5801301263570786,0.8300643407989675,0.265,0.35500000000000004,4.169935659201032,5.909655500133404,0.6525,1.736837425082922,0.8087391912385213,1.141405398794387,3.667577271372632,1.06227043218207,4.67827641598173,0.0,0.33493659036394013,0.3471664138628587,0.6154166666666666,0.2105982005596161,0.1961885541677475,16.45811330000288
13,1013,M1 Standard CQR,0.9004166666666666,3.358515368266779,3.3627780197947,1.0,0.78,3.521102051982163,3.1976085088341226,0.9081271890526622,0.0004166666666666208,0.21999999999999997,4.091872810947338,4.488525535455923,0.9525,3.3543158075599653,0.8087391912385213,1.141405398794387,3.667577271372632,1.06227043218207,4.67827641598173,0.0,0.33493659036394013,0.3471664138628587,0.6154166666666666,0.2105982005596161,0.1961885541677475,16.461666100018192
13,1013,M2 Scaled Additive CQR,0.9045833333333333,3.4777098247897267,3.692337126122943,0.986,0.847,3.3738336545638274,3.689781827072974,1.0936466360994888,0.004583333333333273,0.139,3.9063533639005112,4.343412374670448,0.845,3.2072202446463547,0.8087391912385213,1.141405398794387,3.667577271372632,1.06227043218207,4.67827641598173,0.0,0.33493659036394013,0.3471664138628587,0.6154166666666666,0.2105982005596161,0.1961885541677475,16.465531000023475
13,1013,M3 Replacement CQR,0.8916666666666667,5.580297621558672,6.291889686457399,0.866,0.967,4.7240960407597905,6.7787576931305855,1.434932235636839,0.008333333333333304,0.10099999999999998,3.565067764363161,6.2308013779365155,0.7675,4.724651394626091,0.8087391912385213,1.141405398794387,3.667577271372632,1.06227043218207,4.67827641598173,0.0,0.33493659036394013,0.3471664138628587,0.6154166666666666,0.2105982005596161,0.1961885541677475,16.46679010000662
13,1013,Oracle Additive CQR,0.9145833333333333,3.0157615044082204,3.0161109917973477,0.968,0.854,2.3285318423779473,3.704670990721219,1.590990049308464,0.014583333333333282,0.11399999999999999,3.409009950691536,3.7805487366620913,0.9325,3.0115619437014063,0.8087391912385213,1.141405398794387,3.667577271372632,1.06227043218207,4.67827641598173,0.0,0.33493659036394013,0.3471664138628587,0.6154166666666666,0.2105982005596161,0.1961885541677475,16.467420400003903
13,1013,Oracle Replacement CQR,0.9129166666666667,5.613931699178077,5.613931699178076,0.796,1.0,1.871310566392693,9.356552831963459,4.9999999999999964,0.012916666666666687,0.20399999999999996,3.552713678800501e-15,5.823082152739701,0.9875,5.613931699178076,0.8087391912385213,1.141405398794387,3.667577271372632,1.06227043218207,4.67827641598173,0.0,0.33493659036394013,0.3471664138628587,0.6154166666666666,0.2105982005596161,0.1961885541677475,16.47020990002784
14,1014,M0 Raw Quantile,0.2704166666666667,0.5671729573483268,0.5868985205888748,0.432,0.099,0.7434500381350517,0.4047437288165093,0.5444128160001324,0.6295833333333334,0.33299999999999996,4.455587183999867,10.445085975006712,0.295,0.5325533267110586,1.5449114419443983,2.0404007599273957,2.6688422169375916,1.891275731019394,2.9686525019931387,0.0,0.3100268358512217,0.3261021260294235,0.28625,0.2850092947483063,0.27917754650115967,16.83668390000821
14,1014,M1 Standard CQR,0.9029166666666667,3.6569958412371246,3.6767214044776715,1.0,0.778,3.8332729220238497,3.4945666127053063,0.9116404398516668,0.0029166666666666785,0.22199999999999998,4.088359560148334,4.680201473450568,0.9725,3.6223762105998567,1.5449114419443983,2.0404007599273957,2.6688422169375916,1.891275731019394,2.9686525019931387,0.0,0.3100268358512217,0.3261021260294235,0.28625,0.2850092947483063,0.27917754650115967,16.837237300002016
14,1014,M2 Scaled Additive CQR,0.9025,3.683503781861181,4.014822284095496,0.985,0.856,3.3969375845558267,4.178085770089105,1.2299565906317407,0.0024999999999999467,0.129,3.7700434093682595,4.546780161358803,0.8125,3.163464304554758,1.5449114419443983,2.0404007599273957,2.6688422169375916,1.891275731019394,2.9686525019931387,0.0,0.3100268358512217,0.3261021260294235,0.28625,0.2850092947483063,0.27917754650115967,16.83776029999717
14,1014,M3 Replacement CQR,0.9025,4.076157698892342,4.527457554270317,0.937,0.913,3.4707591396201516,4.935527733802703,1.4220311854722534,0.0024999999999999467,0.02400000000000002,3.577968814527747,4.754121094008114,0.79,3.4412290097969156,1.5449114419443983,2.0404007599273957,2.6688422169375916,1.891275731019394,2.9686525019931387,0.0,0.3100268358512217,0.3261021260294235,0.28625,0.2850092947483063,0.27917754650115967,16.838308800011873
14,1014,Oracle Additive CQR,0.92125,2.8367038345715994,2.819452669223805,0.95,0.883,1.499960330542809,4.1872951908552976,2.791603954845919,0.02124999999999999,0.06699999999999995,2.208396045154081,3.435111534825707,0.945,2.8020842039343314,1.5449114419443983,2.0404007599273957,2.6688422169375916,1.891275731019394,2.9686525019931387,0.0,0.3100268358512217,0.3261021260294235,0.28625,0.2850092947483063,0.27917754650115967,16.83950050000567
14,1014,Oracle Replacement CQR,0.9108333333333334,3.5623830023917664,3.5623830023917664,0.817,0.979,1.187461000797256,5.937305003986277,4.999999999999998,0.010833333333333361,0.16200000000000003,1.7763568394002505e-15,3.8289748835728648,0.975,3.5623830023917664,1.5449114419443983,2.0404007599273957,2.6688422169375916,1.891275731019394,2.9686525019931387,0.0,0.3100268358512217,0.3261021260294235,0.28625,0.2850092947483063,0.27917754650115967,16.84192860001349
15,1015,M0 Raw Quantile,0.42583333333333334,0.8039687607732291,0.8021768890321255,0.616,0.234,0.8161459589451552,0.7807073691226541,0.9565781225354538,0.4741666666666667,0.382,4.043421877464546,7.949803063007946,0.43,0.8316792444698513,1.2059722509498436,1.4657483667361613,2.423780330064277,1.504986678961782,2.782717865890466,0.0,0.32307751334894436,0.3579924247313651,0.41625,0.23782864212989807,0.22301538288593292,16.285410800017416
15,1015,M1 Standard CQR,0.9008333333333334,3.215913262672916,3.2141213909318127,1.0,0.777,3.2280904608448435,3.192651871022342,0.9890218101839604,0.0008333333333333526,0.22299999999999998,4.01097818981604,4.417801784881047,0.9625,3.2436237463695385,1.2059722509498436,1.4657483667361613,2.423780330064277,1.504986678961782,2.782717865890466,0.0,0.32307751334894436,0.3579924247313651,0.41625,0.23782864212989807,0.22301538288593292,16.286590000003343
15,1015,M2 Scaled Additive CQR,0.8995833333333333,3.053142704250237,3.3331919971832296,0.992,0.818,2.7401657601321747,3.4931325549578855,1.2747887758401122,0.0004166666666667318,0.17400000000000004,3.725211224159888,4.085442975741847,0.8725,2.7356104377762698,1.2059722509498436,1.4657483667361613,2.423780330064277,1.504986678961782,2.782717865890466,0.0,0.32307751334894436,0.3579924247313651,0.41625,0.23782864212989807,0.22301538288593292,16.287262500001816
15,1015,M3 Replacement CQR,0.88125,3.7192629286237904,4.217982282342149,0.935,0.878,3.1815838615979195,4.485301134489868,1.4097698912255512,0.018750000000000044,0.05700000000000005,3.590230108774449,4.614973012931184,0.755,3.148365081523276,1.2059722509498436,1.4657483667361613,2.423780330064277,1.504986678961782,2.782717865890466,0.0,0.32307751334894436,0.3579924247313651,0.41625,0.23782864212989807,0.22301538288593292,16.288037599995732
15,1015,Oracle Additive CQR,0.9066666666666666,2.6099527755273675,2.6026798431919436,0.946,0.851,1.4181406305298678,3.7906807270462184,2.672993527891437,0.006666666666666599,0.09499999999999997,2.327006472108563,3.4108376673158407,0.9475,2.6376632592239897,1.2059722509498436,1.4657483667361613,2.423780330064277,1.504986678961782,2.782717865890466,0.0,0.32307751334894436,0.3579924247313651,0.41625,0.23782864212989807,0.22301538288593292,16.288735700014513
15,1015,Oracle Replacement CQR,0.9108333333333334,3.3392614390685584,3.339261439068559,0.83,0.97,1.1130871463561862,5.565435731780933,5.000000000000002,0.010833333333333361,0.14,1.7763568394002505e-15,3.6492175721064966,0.965,3.3392614390685593,1.2059722509498436,1.4657483667361613,2.423780330064277,1.504986678961782,2.782717865890466,0.0,0.32307751334894436,0.3579924247313651,0.41625,0.23782864212989807,0.22301538288593292,16.289350300008664
16,1016,M0 Raw Quantile,0.125,0.3985745871299878,0.2913632094860077,0.024,0.197,0.05810491400584578,0.7607846956066787,13.09329354708516,0.775,0.17300000000000001,8.09329354708516,11.127482041760604,0.1975,0.3442234987486154,1.2985326217241635,2.843879054327253,3.0125016745486515,2.9447830680610685,3.069045665937676,0.21541666666666667,0.305727730067714,0.3024368402438876,0.13125,0.30282485485076904,0.2881767749786377,16.77285209999536
16,1016,M1 Standard CQR,0.9125,2.9956398305783147,2.8884284529343347,0.999,0.821,2.655170157454173,3.357849939055006,1.264645856924882,0.012499999999999956,0.17800000000000005,3.735354143075118,3.913460259192157,0.925,2.9412887421969423,1.2985326217241635,2.843879054327253,3.0125016745486515,2.9447830680610685,3.069045665937676,0.21541666666666667,0.305727730067714,0.3024368402438876,0.13125,0.30282485485076904,0.2881767749786377,16.77351919998182
16,1016,M2 Scaled Additive CQR,0.8891666666666667,4.710375192331937,5.3087717117347095,0.877,0.953,3.8023423977055786,5.897535950733723,1.5510270601333622,0.010833333333333361,0.07599999999999996,3.4489729398666378,5.446729853799431,0.76,4.012555282893363,1.2985326217241635,2.843879054327253,3.0125016745486515,2.9447830680610685,3.069045665937676,0.21541666666666667,0.305727730067714,0.3024368402438876,0.13125,0.30282485485076904,0.2881767749786377,16.774178899999242
16,1016,M3 Replacement CQR,0.8983333333333333,4.56746095574149,5.240374070220478,0.905,0.945,3.9662452143983855,5.441325549433658,1.3719085067358896,0.0016666666666667052,0.039999999999999925,3.6280914932641104,5.298785016080093,0.765,3.88583882486883,1.2985326217241635,2.843879054327253,3.0125016745486515,2.9447830680610685,3.069045665937676,0.21541666666666667,0.305727730067714,0.3024368402438876,0.13125,0.30282485485076904,0.2881767749786377,16.77491799998097
